image_path,category,file_extension,image_size,image_mode
/Users/adrian/Documents/cubicasa5k/colorful/14929/F1_original.png,colorful,.png,"(185, 278)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/12229/F1_scaled.png,colorful,.png,"(1448, 1015)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/12229/F1_original.png,colorful,.png,"(1337, 937)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/8262/F1_scaled.png,colorful,.png,"(2136, 1602)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/8262/F1_original.png,colorful,.png,"(1600, 1200)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/11664/F1_scaled.png,colorful,.png,"(1403, 1064)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/11664/F1_original.png,colorful,.png,"(572, 434)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/14927/F1_scaled.png,colorful,.png,"(643, 968)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/14927/F1_original.png,colorful,.png,"(712, 1072)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/1923/F1_scaled.png,colorful,.png,"(1312, 984)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/1923/F1_original.png,colorful,.png,"(600, 450)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/10711/F1_scaled.png,colorful,.png,"(696, 1293)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/10711/F1_original.png,colorful,.png,"(539, 1001)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/13352/F2_original.png,colorful,.png,"(397, 479)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/13352/F1_scaled.png,colorful,.png,"(2018, 2435)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/13352/F2_scaled.png,colorful,.png,"(2018, 2435)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/13352/F1_original.png,colorful,.png,"(397, 479)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/6190/F1_scaled.png,colorful,.png,"(975, 943)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/6190/F1_original.png,colorful,.png,"(797, 771)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/11402/F2_original.png,colorful,.png,"(1127, 858)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/11402/F1_scaled.png,colorful,.png,"(1708, 1300)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/11402/F2_scaled.png,colorful,.png,"(1708, 1300)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/11402/F1_original.png,colorful,.png,"(1127, 858)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/8238/F1_scaled.png,colorful,.png,"(1413, 1562)",RGBA
/Users/adrian/Documents/cubicasa5k/colorful/8238/F1_original.png,colorful,.png,"(829, 916)",RGBA
/Users/adrian/Documents/cubicasa5k/colorful/2196/F1_scaled.png,colorful,.png,"(1874, 1406)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/2196/F1_original.png,colorful,.png,"(2730, 2048)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/6360/F1_scaled.png,colorful,.png,"(1953, 1054)",RGBA
/Users/adrian/Documents/cubicasa5k/colorful/6360/F1_original.png,colorful,.png,"(1151, 621)",RGBA
/Users/adrian/Documents/cubicasa5k/colorful/4054/F2_original.png,colorful,.png,"(1449, 1845)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/4054/F1_scaled.png,colorful,.png,"(1606, 2044)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/4054/F2_scaled.png,colorful,.png,"(1606, 2044)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/4054/F1_original.png,colorful,.png,"(1449, 1845)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/9769/F1_scaled.png,colorful,.png,"(1372, 796)",RGBA
/Users/adrian/Documents/cubicasa5k/colorful/9769/F1_original.png,colorful,.png,"(1227, 712)",RGBA
/Users/adrian/Documents/cubicasa5k/colorful/1736/F2_original.png,colorful,.png,"(579, 434)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/1736/F1_scaled.png,colorful,.png,"(1739, 1303)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/1736/F2_scaled.png,colorful,.png,"(1739, 1303)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/1736/F1_original.png,colorful,.png,"(579, 434)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/1194/F1_scaled.png,colorful,.png,"(941, 1361)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/1194/F1_original.png,colorful,.png,"(443, 641)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/11044/F1_scaled.png,colorful,.png,"(1467, 753)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/11044/F1_original.png,colorful,.png,"(1057, 543)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/3639/F1_scaled.png,colorful,.png,"(1565, 1522)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/3639/F1_original.png,colorful,.png,"(434, 422)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/3854/F1_scaled.png,colorful,.png,"(813, 834)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/3854/F1_original.png,colorful,.png,"(747, 766)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/3068/F1_scaled.png,colorful,.png,"(1278, 1781)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/3068/F1_original.png,colorful,.png,"(600, 836)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/809/F2_original.png,colorful,.png,"(710, 539)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/809/F1_scaled.png,colorful,.png,"(1796, 1363)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/809/F2_scaled.png,colorful,.png,"(1796, 1363)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/809/F1_original.png,colorful,.png,"(710, 539)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/12202/F1_scaled.png,colorful,.png,"(644, 1016)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/12202/F1_original.png,colorful,.png,"(838, 1321)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/6327/F1_scaled.png,colorful,.png,"(1868, 1400)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/6327/F1_original.png,colorful,.png,"(579, 434)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/12030/F1_scaled.png,colorful,.png,"(1035, 535)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/12030/F1_original.png,colorful,.png,"(945, 488)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/14565/F1_scaled.png,colorful,.png,"(852, 1714)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/14565/F1_original.png,colorful,.png,"(423, 851)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/8249/F2_original.png,colorful,.png,"(649, 342)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/8249/F1_scaled.png,colorful,.png,"(2972, 1566)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/8249/F2_scaled.png,colorful,.png,"(2972, 1566)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/8249/F1_original.png,colorful,.png,"(649, 342)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/9959/F1_scaled.png,colorful,.png,"(1959, 1470)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/9959/F1_original.png,colorful,.png,"(2730, 2048)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/9395/F1_scaled.png,colorful,.png,"(934, 2492)",RGBA
/Users/adrian/Documents/cubicasa5k/colorful/9395/F1_original.png,colorful,.png,"(519, 1384)",RGBA
/Users/adrian/Documents/cubicasa5k/colorful/2570/F2_original.png,colorful,.png,"(6768, 3200)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/2570/F1_scaled.png,colorful,.png,"(4260, 2014)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/2570/F2_scaled.png,colorful,.png,"(4260, 2014)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/2570/F1_original.png,colorful,.png,"(6768, 3200)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/3836/F1_scaled.png,colorful,.png,"(1604, 1378)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/3836/F1_original.png,colorful,.png,"(602, 517)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/7806/F2_original.png,colorful,.png,"(971, 955)",RGBA
/Users/adrian/Documents/cubicasa5k/colorful/7806/F1_scaled.png,colorful,.png,"(1291, 1269)",RGBA
/Users/adrian/Documents/cubicasa5k/colorful/7806/F2_scaled.png,colorful,.png,"(1291, 1269)",RGBA
/Users/adrian/Documents/cubicasa5k/colorful/7806/F1_original.png,colorful,.png,"(971, 955)",RGBA
/Users/adrian/Documents/cubicasa5k/colorful/9392/F2_original.png,colorful,.png,"(1600, 1200)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/9392/F1_scaled.png,colorful,.png,"(3451, 2588)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/9392/F2_scaled.png,colorful,.png,"(3451, 2588)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/9392/F1_original.png,colorful,.png,"(1600, 1200)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/3809/F1_scaled.png,colorful,.png,"(599, 920)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/3809/F1_original.png,colorful,.png,"(391, 601)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/12866/F1_scaled.png,colorful,.png,"(1551, 979)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/12866/F1_original.png,colorful,.png,"(651, 411)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/1953/F1_scaled.png,colorful,.png,"(706, 1183)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/1953/F1_original.png,colorful,.png,"(269, 451)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/9766/F2_original.png,colorful,.png,"(2729, 1917)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/9766/F1_scaled.png,colorful,.png,"(2491, 1750)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/9766/F2_scaled.png,colorful,.png,"(2491, 1750)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/9766/F1_original.png,colorful,.png,"(2729, 1917)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/7862/F1_scaled.png,colorful,.png,"(946, 1162)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/7862/F1_original.png,colorful,.png,"(716, 880)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/6343/F1_scaled.png,colorful,.png,"(1783, 1338)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/6343/F1_original.png,colorful,.png,"(2730, 2048)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/6182/F1_scaled.png,colorful,.png,"(958, 850)",RGBA
/Users/adrian/Documents/cubicasa5k/colorful/6182/F1_original.png,colorful,.png,"(627, 556)",RGBA
/Users/adrian/Documents/cubicasa5k/colorful/13181/F1_scaled.png,colorful,.png,"(662, 887)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/13181/F1_original.png,colorful,.png,"(703, 943)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/1398/F1_scaled.png,colorful,.png,"(5333, 2240)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/1398/F1_original.png,colorful,.png,"(1919, 806)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/9393/F2_original.png,colorful,.png,"(912, 412)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/9393/F1_scaled.png,colorful,.png,"(2990, 1351)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/9393/F2_scaled.png,colorful,.png,"(2990, 1351)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/9393/F1_original.png,colorful,.png,"(912, 412)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/14935/F1_scaled.png,colorful,.png,"(669, 1194)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/14935/F1_original.png,colorful,.png,"(391, 698)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/14599/F1_scaled.png,colorful,.png,"(1433, 1092)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/14599/F1_original.png,colorful,.png,"(866, 660)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/10106/F2_original.png,colorful,.png,"(1234, 905)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/10106/F1_scaled.png,colorful,.png,"(2730, 2002)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/10106/F2_scaled.png,colorful,.png,"(2730, 2002)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/10106/F1_original.png,colorful,.png,"(1234, 905)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/13589/F1_scaled.png,colorful,.png,"(864, 1407)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/13589/F1_original.png,colorful,.png,"(355, 578)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/2571/F1_scaled.png,colorful,.png,"(2666, 1464)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/2571/F1_original.png,colorful,.png,"(991, 544)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/6321/F1_scaled.png,colorful,.png,"(1718, 2290)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/6321/F1_original.png,colorful,.png,"(2048, 2730)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/6113/F2_original.png,colorful,.png,"(1259, 785)",RGBA
/Users/adrian/Documents/cubicasa5k/colorful/6113/F1_scaled.png,colorful,.png,"(3534, 2203)",RGBA
/Users/adrian/Documents/cubicasa5k/colorful/6113/F2_scaled.png,colorful,.png,"(3534, 2203)",RGBA
/Users/adrian/Documents/cubicasa5k/colorful/6113/F1_original.png,colorful,.png,"(1259, 785)",RGBA
/Users/adrian/Documents/cubicasa5k/colorful/8759/F1_scaled.png,colorful,.png,"(2045, 1534)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/8759/F1_original.png,colorful,.png,"(2730, 2048)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/3721/F1_scaled.png,colorful,.png,"(560, 1257)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/3721/F1_original.png,colorful,.png,"(389, 874)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/11960/F2_original.png,colorful,.png,"(240, 161)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/11960/F1_scaled.png,colorful,.png,"(1477, 991)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/11960/F2_scaled.png,colorful,.png,"(1477, 991)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/11960/F1_original.png,colorful,.png,"(240, 161)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/9016/F1_scaled.png,colorful,.png,"(1596, 1158)",RGBA
/Users/adrian/Documents/cubicasa5k/colorful/9016/F1_original.png,colorful,.png,"(881, 639)",RGBA
/Users/adrian/Documents/cubicasa5k/colorful/1875/F1_scaled.png,colorful,.png,"(1299, 974)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/1875/F1_original.png,colorful,.png,"(4608, 3456)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/14418/F2_original.png,colorful,.png,"(1476, 715)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/14418/F1_scaled.png,colorful,.png,"(3298, 1598)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/14418/F3_original.png,colorful,.png,"(1476, 715)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/14418/F3_scaled.png,colorful,.png,"(3298, 1598)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/14418/F2_scaled.png,colorful,.png,"(3298, 1598)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/14418/F1_original.png,colorful,.png,"(1476, 715)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/9018/F1_scaled.png,colorful,.png,"(758, 970)",RGBA
/Users/adrian/Documents/cubicasa5k/colorful/9018/F1_original.png,colorful,.png,"(443, 567)",RGBA
/Users/adrian/Documents/cubicasa5k/colorful/6296/F1_scaled.png,colorful,.png,"(981, 697)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/6296/F1_original.png,colorful,.png,"(1183, 840)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/13804/F1_scaled.png,colorful,.png,"(887, 1608)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/13804/F1_original.png,colorful,.png,"(844, 1529)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/11750/F1_scaled.png,colorful,.png,"(1267, 1689)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/11750/F1_original.png,colorful,.png,"(960, 1280)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/11565/F1_scaled.png,colorful,.png,"(1452, 1079)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/11565/F1_original.png,colorful,.png,"(1916, 1424)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/1470/F1_scaled.png,colorful,.png,"(1970, 2463)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/1470/F1_original.png,colorful,.png,"(1231, 1539)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/8356/F1_scaled.png,colorful,.png,"(720, 1052)",RGBA
/Users/adrian/Documents/cubicasa5k/colorful/8356/F1_original.png,colorful,.png,"(351, 513)",RGBA
/Users/adrian/Documents/cubicasa5k/colorful/1680/F1_scaled.png,colorful,.png,"(2368, 1621)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/1680/F1_original.png,colorful,.png,"(834, 571)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/10481/F1_scaled.png,colorful,.png,"(1892, 1420)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/10481/F1_original.png,colorful,.png,"(2730, 2048)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/6451/F1_scaled.png,colorful,.png,"(2812, 1582)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/6451/F1_original.png,colorful,.png,"(1280, 720)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/9045/F1_scaled.png,colorful,.png,"(1656, 1601)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/9045/F1_original.png,colorful,.png,"(794, 768)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/13031/F1_scaled.png,colorful,.png,"(1614, 1695)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/13031/F1_original.png,colorful,.png,"(521, 547)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/2002/F1_scaled.png,colorful,.png,"(1425, 1242)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/2002/F1_original.png,colorful,.png,"(855, 745)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/7513/F1_scaled.png,colorful,.png,"(2020, 1515)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/7513/F1_original.png,colorful,.png,"(800, 600)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/6297/F1_scaled.png,colorful,.png,"(823, 1720)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/6297/F1_original.png,colorful,.png,"(457, 955)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/11395/F2_original.png,colorful,.png,"(569, 809)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/11395/F1_scaled.png,colorful,.png,"(1460, 2076)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/11395/F2_scaled.png,colorful,.png,"(1460, 2076)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/11395/F1_original.png,colorful,.png,"(569, 809)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/3716/F1_scaled.png,colorful,.png,"(1192, 1030)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/3716/F1_original.png,colorful,.png,"(712, 615)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/13258/F1_scaled.png,colorful,.png,"(1623, 1429)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/13258/F1_original.png,colorful,.png,"(712, 627)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/3720/F1_scaled.png,colorful,.png,"(514, 887)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/3720/F1_original.png,colorful,.png,"(350, 604)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/1077/F1_scaled.png,colorful,.png,"(1391, 1043)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/1077/F1_original.png,colorful,.png,"(800, 600)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/11196/F1_scaled.png,colorful,.png,"(832, 1792)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/11196/F1_original.png,colorful,.png,"(440, 948)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/3182/F1_scaled.png,colorful,.png,"(1333, 1244)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/3182/F1_original.png,colorful,.png,"(568, 530)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/12946/F2_original.png,colorful,.png,"(1409, 765)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/12946/F1_scaled.png,colorful,.png,"(1607, 873)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/12946/F2_scaled.png,colorful,.png,"(1607, 873)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/12946/F1_original.png,colorful,.png,"(1409, 765)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/9017/F1_scaled.png,colorful,.png,"(985, 1751)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/9017/F1_original.png,colorful,.png,"(720, 1280)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/13438/F2_original.png,colorful,.png,"(1395, 691)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/13438/F1_scaled.png,colorful,.png,"(1934, 958)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/13438/F2_scaled.png,colorful,.png,"(1934, 958)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/13438/F1_original.png,colorful,.png,"(1395, 691)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/11191/F1_scaled.png,colorful,.png,"(986, 1800)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/11191/F1_original.png,colorful,.png,"(276, 504)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/8395/F1_scaled.png,colorful,.png,"(646, 1007)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/8395/F1_original.png,colorful,.png,"(1020, 1590)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/9623/F1_scaled.png,colorful,.png,"(1111, 1068)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/9623/F1_original.png,colorful,.png,"(727, 699)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/8537/F1_scaled.png,colorful,.png,"(1093, 1074)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/8537/F1_original.png,colorful,.png,"(519, 510)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/6230/F1_scaled.png,colorful,.png,"(2449, 1837)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/6230/F1_original.png,colorful,.png,"(512, 384)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/1012/F1_scaled.png,colorful,.png,"(984, 1553)",RGB
/Users/adrian/Documents/cubicasa5k/colorful/1012/F1_original.png,colorful,.png,"(389, 614)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/3954/F1_scaled.png,high_quality,.png,"(872, 1405)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/3954/F1_original.png,high_quality,.png,"(329, 530)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/11940/F1_scaled.png,high_quality,.png,"(1605, 1069)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/11940/F1_original.png,high_quality,.png,"(862, 574)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/8322/F1_scaled.png,high_quality,.png,"(1040, 1006)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/8322/F1_original.png,high_quality,.png,"(552, 534)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/12500/F1_scaled.png,high_quality,.png,"(3215, 2411)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/12500/F1_original.png,high_quality,.png,"(1920, 1440)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/9835/F2_original.png,high_quality,.png,"(1077, 490)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/9835/F1_scaled.png,high_quality,.png,"(3153, 1434)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/9835/F2_scaled.png,high_quality,.png,"(3153, 1434)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/9835/F1_original.png,high_quality,.png,"(1077, 490)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/14267/F1_scaled.png,high_quality,.png,"(707, 816)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/14267/F1_original.png,high_quality,.png,"(630, 727)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/12190/F1_scaled.png,high_quality,.png,"(1012, 771)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/12190/F1_original.png,high_quality,.png,"(860, 655)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/13426/F1_scaled.png,high_quality,.png,"(539, 1328)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/13426/F1_original.png,high_quality,.png,"(276, 680)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/6079/F2_original.png,high_quality,.png,"(683, 558)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/6079/F1_scaled.png,high_quality,.png,"(1571, 1284)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/6079/F2_scaled.png,high_quality,.png,"(1571, 1284)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/6079/F1_original.png,high_quality,.png,"(683, 558)",RGBA
/Users/adrian/Documents/cubicasa5k/high_quality/12197/F1_scaled.png,high_quality,.png,"(1206, 951)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/12197/F1_original.png,high_quality,.png,"(944, 744)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/12163/F1_scaled.png,high_quality,.png,"(1172, 1282)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/12163/F1_original.png,high_quality,.png,"(509, 557)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/11186/F1_scaled.png,high_quality,.png,"(883, 936)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/11186/F1_original.png,high_quality,.png,"(884, 937)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/1403/F1_scaled.png,high_quality,.png,"(894, 1169)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/1403/F1_original.png,high_quality,.png,"(469, 613)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/12703/F1_scaled.png,high_quality,.png,"(969, 796)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/12703/F1_original.png,high_quality,.png,"(937, 770)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/50/F2_original.png,high_quality,.png,"(610, 676)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/50/F1_scaled.png,high_quality,.png,"(2338, 2591)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/50/F3_original.png,high_quality,.png,"(610, 676)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/50/F3_scaled.png,high_quality,.png,"(2338, 2591)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/50/F2_scaled.png,high_quality,.png,"(2338, 2591)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/50/F1_original.png,high_quality,.png,"(610, 676)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10602/F1_scaled.png,high_quality,.png,"(1263, 1495)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/10602/F1_original.png,high_quality,.png,"(795, 941)",RGB
/Users/adrian/Documents/cubicasa5k/high_quality/9656/F2_original.png,high_quality,.png,"(1040, 572)",RGBA
